164,Glynnis,1903-01-22,1913-01-17,507.72,lATDLbhJZttUxnUAfVIKKUaLjfykGokEoitZyjkwWhTbDHzKpXXkzvYHKuRfArv JawXLSZAIuijTqbwihlFiFsmHRyYKLGWKrFumgXXuYQIsMvkFkkvs pZvpLOeQOAoLJKAtOnejysCVg FVOOFhDyOSkewYovdVbDMCjLyE pZEGkjSNObdrqizkXNWyUYB,5:05,10:33,65,4822.75
165,Jennica,2000-07-08,1947-12-13,947.39,FFRRtSJmzdCExglxcakzpqDuetsEo UEdDkozGTLAPuLNUXHdwEAkMVZWAXpOCDgqZuFmYAhsVGXbmNyJvlzqMAHVNluCcUmKpyXUxQmZJvceHvTuCMHXyJtevFDBmqnXFyNkEvZtIpPpRTI dDY SWyTHliafKBaUzOVLpQRkSmLZjSqARqHHRWHY jJMjOIVa tA,21:45,4:02,66,5037.6
166,Ernesta,2005-07-23,1973-08-06,899.25,EotHmpyjQwLCcawssMqgwRtypDdRGOOMoONzYlKRzawAdKBEyUzmHXFZZKu yuXYbVfTdLNeuVALyaytrtfQLZognyKwHAaxauDrVlvbBsdmddADlFlOXCpXYDacqHGQPdIPsK uYPJlYwERAOtjWaJtlDyzmDpTQrmkHoehSVzgnTtQZA YsHNMjcUHJoJYaxaaopspwZvXXMMGsFCBWJeVj p,8:07,02:46,67,4335.42
167,Kaja,2019-12-13,2015-06-18,736.46,jIxaeWOIcIyfbcIPKsIfyzKdsONPu hKiuDjJHQHvOPtngeavDvYwWMARGufZkDPYknIYOcMAkahELtfvCKxqo bI obWyXSmRxFQxpMYeNPndANgxtIpXOZLximOpexMyHPsRQTJzEtRfGQUyzchnHcTySVjRirwlMOaT xKbsRreSHuxbNrHLNfxXwtkHkfU,8:27,7:53,68,9284.95
168,Clementine,1980-09-02,1993-01-23,309.1,fUH ZdKPlLtYRNzjMXykMghUyVwyiqDBzDFqffVCplzPvEdJjjsUZsea BXnkWhdoHhWZmP glQNGuZKLFskKHGykGqF xbHmTwJnCnUEMQVZJlNItINYldqGlddf,6:03,23:29,69,8342.02
169,Sophia,1974-05-22,1952-04-18,44.43,pGMHbxs BBILFHXzApKLXVH sxAocUlgwkP ZPcZGSnlAoVwVLqMExdKxHVYXzsoprabZUksrelWRJIYOxbllAXhiuyfmKsyTfjmXzNYfZeDDmfgOvVnsLzwUmckowNvKvbwYGFALZyLdlTFjfPRUnyDIQDiJaUZawjmcMMTazonlQFAeC,22:18,06:27,70,8921
170,Justinn,1944-08-04,1996-12-31,895.85,VqsFtgVIfpcUYsUvyUZYAvizrKlYGNtDBYWOotKmOLRsFoBwaVdJnvUkrcdBiarNpLMSkvYpITknkvcNpHeXzKOAtUSnie HeOaksKuMbEKiqzsbFGzYmaLtVHoowz sXElVIePqLZdGcUWPUWvVboDLNFLkJXMGDbfEvmpmXkw DwfIYtTxHttnJIHnBCqnkAOObegkCPGdNfWQaToURsIotmdSzNrnTwrqkDFahdku,0:22,22:10,71,8599.76
171,Emmey,1932-03-26,1987-06-06,124.87,EpJYnhSXZjpMsWAGHmNSDfjwhIPMfadencbcUrtbyFOhGPcfgRbSjwwOwEURDtVKVqGNfoAflvCZHjLOVAGnIcsgKIDksa KVlFUjlIbbqOTpDbP VeLoqGfOhhNphPNNjQiK,9:09,0:37,72,3520.1
172,Berta,1960-08-14,1938-07-19,799.19,ZRaehYPDEGbOoztWBLlWLULxtvCflfsW OejdzXSWs kjbjbHjmUZZsIZnefIJWuAMOEoDjIZrggSuIOGpXJnxGVrveeQngwIjufcnfSuvyqIruQQsBWjllCrkUXrhIziPGyGVKAFkdXSWLb YjXYuVmNMR dNybGCMkLybqDMFUCEQSpS jNzTlVJEqxbMZufHnWWEFHEkbvWODjgIzfuc,9:48,23:52,73,5241.33
173,Lorie,1962-01-24,1969-05-25,605.61,udi  OlxTtSCckCp UhvTgrSqHhNabpPYjlenbATZOiWHPVndRlszmeYnnzq GpCnfuXwNovNIjEYlMZrFgfZfigiIb CxifvSQkHTvzuuiSEoozPTXNwrFRcPqsGrOhYEDsFKEDkLTwCEyadJozdWJiZMcouOrdXZabZgCVWUBckXbdtfKEFrgxtyOcKUnqclJJheTEOYwrAZkuX,0:39,6:18,74,1775.18
174,Celene,1959-02-01,2012-05-29,192.49,nzeGraoVIGAvCEOAexW majkyWgtEvlhtPVboQACJUnJEgtfJFhmAPRrrrnVWwrLaQO JMTDYJntCadHoGxJxTOXvv UDwIAYNurmIXaXfNPpziIvljhjoBMLAImfdDIeasIihqhA,21:20,20:20,75,3791.11
175,Althea,1931-03-10,1900-03-03,779.75,EODeMBeZQiJCguQrqvIPtFfQqneVpH ImVKPGzYLkgOZXlpRnOCupSKtuaZsZOeBdxVQpyEWlCWHVgKoARmUaAJqpbfn DBRVYeLwcMjHr  WyeNNcf ysfmEUyHctXOHgAxrLTAKRTUXjqgcZisaySbnlIzKUEBLatNxRZgusUwFkVkMrpEdaQqFMXoAqVVMcYLHaLqCdyNZMXztmnPFEMEowKNnW,9:09,3:12,76,4301.98
176,Lizzie,1917-02-28,1941-03-14,807.03,SCixFgRLGfkmhgPCkbyUwJoJSsmZRtkEGcFKtISQQtUOcFrccWBdDOvjcERdysDwUkxbkdeUzV  PNTLZraqfpIhiivfMPKI UVuHYxUThKYFEIaFuTTMUAcbTZLIkd GWEWbs qqiCvlJtPLeBfQxtG,20:05,22:33,77,1767.43
177,Frieda,1947-09-10,1927-11-01,253.26,Ayspk acUTxmAoWdvJJpYPbewCnSTmIKrSqjAaqFMLgjpPDXWuCrvWAtGTjSgeCU XYkeKqHSHEAspgiHGJgSnwrKBuccaafLzhjTsINdkExfozVdppbaXOOZrywXIjBPxKwYSEqpKdpzCZMQmVSNQaFHSsEphSOl,9:33,7:26,78,5398.8
178,Kial,1905-06-23,1917-05-11,189.26,oPLBzvYxXlnACJrQAWUyArfgqkFfNnTmDDRYeikWPChknXFlJECnlvmSqDVwHsReVpnD oaiiDPZzgn OVqcFpADydxPgxOZbmLpszQvTw AvVGYWNzSravKdMylrfFsRGAETZTCgCNYdRReEOIgyGxbDqKQbRdiTcCUblOWMALbPZpUnyIIuZNKHI WiPRDbGQhIiBUmvWBUbIRiXZXrWVmpnmeLGWMOXvfTJOPCGzebNZvfNjdLmzdsOPBdMP,4:09,6:57,79,9285.48
179,Belva,1945-04-30,1992-06-16,650.66,cfXhbohYZaAogIxmAELUOfQHDGiMoEptHVifKUfonopUIWIsrzbdKdxquEmeKeDMRjpeXMoYlmN egEjHMEhDxZhmqkAiIdOufnePKkQeUEVWCtnSMMwfkngnqimXuULrvFrQGmWfjFtvnhheWoDAPfgBWhJIXynQkeiKOMBNtGNxhryKc,16:17,21:36,80,8187.63
180,Edyth,2002-06-29,1969-11-12,775.69,WleNaNmhxppypiIgvvTAPzMnKHqcDjeJaNmPvgwIlntXwrMNZhswyandauUIdtlTPiCwBFrFQkHjKVhQxUTRAJEOHhagnNYlBWlqiz M tipIreWEiohqplvMCqRyNlViFFPVVjVKRbfcANMLYgIlcgyCSvQEQkDtgayRRFaHVRDyHRyCtNVRNmtSYgcZeZIXCYyjBldZWtonmCqiguIZ,3:56,06:36,81,6758.37
181,Addia,1935-01-26,1944-11-14,493.49,QEXsNTFtTBmcyUgPeoH hlmuLxWngKjXcdcTKoNJjeSqHOjFQdtxmVZtWodABivMwFHFkWlpRAYyjlSxeJJSE pNbPMwVNUMSPIMyyuePxfOtaXpQdXsMLAXYBKPxMkFlEvMZyEDKVAmWHqeDJnEb pGHsChYfCrBqsJqULTsNLHoVyQAbKOtbzOxO,03:58,23:15,82,7830.81
182,Maridel,1903-09-06,1957-10-06,888.11,evZEIpXgVBGrGeWi mhxAqaDZgOj BprFDcqEWySQidfvklrwcieCgSdGoEyZIqdarBXnsTMnpSmjMMreVSpUTNqUpKtaoQqXdblJteiUdUAcUhtEjktSTiqHGE nJruzTympM,01:01,9:12,83,4334.98
183,Adelle,2017-05-16,2017-06-13,608.44,LhnMYhPjRkXuYSGTodUMAnADtxzYAkOjgFteRakQh WPEMpdYEaTUWHkJWNVHcDFbmdSOGNWFJugnxluqQEqJZuPWxqntOOPHjwPHiqOpwcJLTIalIpoYpAHLyjdkIFcfMNqibOVzocftbRYFGcgyWqnlCeVtLvuYPlOqWMpGByMCagfbRPZMbTlnfdFoRFechPiCiNEFQVszKKFckGBvCYoopdYtUlNQntNTFGl EzMMHjqWQN,21:35,21:53,84,5220.2
184,Dania,1913-02-03,1976-01-24,594.19,gOGYuGbnMKgcDwx f uvbpiYFlomQGVqDAfMZaWNFsNmkMTzDhOITeYxZTjRylfFhWzzNeAlLlZgsJhEEunNXCdLDskYHgwyEUzfmSAAaZcHFrTYHSkomOOaaIzlGIXrStCMkNLBgMdWjWfXhHIvAFieKnpM YfoCw Fei  ijIiMgmmzbUv jgRCVPlrUssscoJfxrWRlJuUyLkBfJD LtcP  dqbLYQ WIxBBtfrthrGcLcwhgrQDiYIaOEPS,2:55,0:39,85,9822.37
185,Bibby,1938-09-10,2002-06-12,580.36,wOpHEnkpVYGKzjcVKBXvnfqmUCxRvJkqnQEJlUdfgPyzNPpIcVdlRvJry uwfBVv SNGlrlagsCiIdGnmHvjaI DvSCxjFclCbnLtGiAkFUkHyiEDUS MUyyOfEQREYIkONStiuKPjQpl PUAhvqNDaAQuKFjPXSHfZB,14:14,21:39,86,4387.28
186,Barbi,1932-03-07,2004-02-09,907.96,XaXjorGszeTmsgtjWPTgbuDRSoUAgowJrvzUCOqEqSgshzocMMOMUMmwAsyZAUViQumtiLvlwwfhSFrrBtAYVkycjBMHqsVicrGwys kBCwCVGRNuH PqDPyZXCCixsTvaAbYSTaULtEMzQmBnzROLNJVqVvAXLOVKC,23:07,23:22,87,9154.02
187,Devina,1950-10-25,1952-01-13,528.97,dlifVuDdwhbuAC mGTMUnfSHEwPOFrfraRTmelBRgXura xbVzuKqnpLuRlquEgepsHVwnSEKBPuSQMJPEuqjSPoxvAYQgDivyGoeAzWoMlsMscYEfFbCIHdJhcinNOOahrFPVTuihZRfW xJREdGDFzkhUnWaZQisfLmuEtkmwMdeHpkkvkavWVrjRgcBVThBvGxd,23:43,08:16,88,8094.87
188,Mariele,2017-02-06,1954-10-06,98.37,vBSylQWcfxBKwvHmPIHmnzEQ giajnrVqn Qeu FlpjYfBwtkXclOIxtVugpittk QMVorYpLrez htNeYiCNZIYWAXiLXyJqsjCWQeLjeOLjeCsVCchCieMTSgkEIZZLQGIRTBEzzHfRDYagiVWbXNMAPdwzVzXOhCdCjsDDUGwUpBXNfBlNdTzHxgoDTqAgHPl,06:34,21:20,89,2975.22
189,Paulita,1972-06-23,1988-06-05,649.76,IuIKpXQqlVLixhleecYrwlyLktRdaBTLnmPtKuzHVDNSfZQuBqZlQgaCQfXFIlAIROh Fan CysydSDUtxfYXbazMswTUmVuT clYsqDcSCtFvIjWbBBlYPwQQoUZoan LXmDFaAm ExCmTUpUTQXCpOlprLMbrCAvIOMOPgRmKaRMWqGBHMMFBVtlesCElDOjmvWbXSlIPEaCzG vhumwg,5:55,5:36,90,5098.07
190,Magdalena,1960-12-22,1943-01-31,487.72," SvPPKNQUjWsIaahUCdXCvMyZlq ZoxNeaJYhixQcCnxeOECQiDxkvVbYdKRuCyOUfngCVbwZQTUMsoEBUDqQVTEhjdQSGJdKTiYdfXgcPLKIOeYGqBxitlVBUcGOObUqiFAssxnOHwFQMBL LHrWoxxreklMqdyefoREXHogjnenmMvclUEdESMXxyNclBaGcakIsvBovili",3:29,9:52,91,5869.67
191,Briney,1945-06-02,1937-09-29,628.54,nDDzTfCHtoVbrMEXGQqJYrHENoYTABFtklNjlfMKgqlGIDHWSsYGvHgTSjEvAvwpS BnFwRmydJnLdhcFeSNnwCwvmbKpSHGENFskfUDvLQKUpyWmAjEOK HdEH nOoXldTclcCtLeqhqJQQivjCrLc,7:40,4:12,92,2487.14
192,Ulrike,1919-12-10,1962-11-30,436.98,pzeRcHnaJGTDfSpykxsjYmBKuDSrdWWeoyXqAWUeYANoqavUFFpOFxgstDBZzKlHBhtfFNJVnHMWuWSMpedhbfRNnKvGsewYtNuoWPQOHHFdNNjslobuCAPwzhBh gwFtLXdWJzmMPuFfOUUwnaIuvRqjiAhALsECGNnFbZbExHEjlyWQibFpEAGkDYNWPpcgKVwAvQMKgnQCZH kquZGljoTtMN,21:36,20:46,93,3553.98
193,Dorene,1911-06-28,1912-10-19,86.31,PtVnaKMFygQnQDcvYNBNXEUzvxrNiagunQqGZBAoygmOTblhccyymc pBRFzvbVAFOiXlWWqeNJACsWOwVMTbBezMWShziSDVVHdOOEFTfJUrNNHBgKhqwNJRJgTWwsIWrZcMQDwcLZHESGVGhSHM,23:24,21:44,94,7955.14
194,Stacey,1954-04-04,1998-09-18,817.5,"dBLvevCgfywuviEyTZsfzwQTFNCq KnbRDILJcdJhvmmoTwOZekEBwehvwvkVnrBODjFugiAbMjypOXrVoXFCIpx QgbzlToEKEemBWmZtfjHrKqxTnGbUzouKOMLhQkxygmpjavaQiBHyafXYsVSwkHvgzaFwiFxwUltCXJSkVlFiKCGiTbGBGiUymhQC ",20:35,1:58,95,4044.75
195,Teriann,1952-09-16,1998-03-23,262.09,jBWQWzWxVuLokVBTjYPxoxEHLCaSmNFLAmmuwwuJFHGLohitMipGaIKrLehgNvJjOFfeYdwQObpnCnumbLNVZgsUNpujoXFhfEhOVDsTrzDoaLxvNSCSzLb zilZteaztmrlALiE,7:13,13:54,96,4590.04
196,Dale,1969-05-18,1973-03-09,693.61,snVqPbeBRjAGXAttuCOwqbYhFzaFwjLxulxaueSMwwbfclhTXYaOEQKKOkweCaRtAjvrwK eVTzzJOcfsspbRFEXiapwokyYqc ZldXDofXXRHEUkGIXxIWvXctyuXMeGexNNrFVeKsuLAciqMbFvsAsuGJeNlERgHgbfhqczTevbykbcQciKPuShKocDZZn RJgzirJWdVubFPfbJgObu TvcfSNkqKyknpuHhnzWmYEzIOgOov,13:59,23:21,97,6960.62
197,Heddie,2006-12-30,2001-09-01,712.69,UQvUmzmhvFsXQWEenjGONhlhQUPHHAZZUAcBddubBnYchqcFgKxysgd CkHkJzvJaKWRKwpdeXiNZkhDkVxlZUmuBREvtiPtuxeXpjTODUQqqSilsskuQltlvZJBkEujnBapuOYQhGHZowmITfEieStOsNpxUYf,21:28,21:08,98,1158.64
198,Corly,1911-12-20,2003-11-05,413.01,KQZSwZq FMbKMSBdovIUQwxHTrgLndYgpadZuwHLFbCQKCQXbyMvywBzkxpAYmZrdhfvhiNwYlJnNdjQnl VLupRwMViaBdlSsspVfFvfikOSCoBMsmhUbZJzD elqMZFGzNQsfMeSUjDgOYXTVbLSFnkkUwKJDGLwJuavZfvfBzNDgpaoerqlZqHBvqe q,03:04,22:02,99,4133.43
199,Delilah,1990-05-15,1953-05-15,223.38,JDsryoLcZFiXVba HBLAlQvROLumaSGHbadBLYnXvYagkLVoEyIacPXEIvjZkMaSdeFjADqKaGVBGAeEdHbMhqdFdXwOicLbNyfoGoKatSiRBCRFqsnIRybwoXAzolQUO BUcVFnOMLejoWseSmp ZQ pmbxXWarnYWJlNHRdTohpqpItNusXSCHRkrHbPZcatswwQrIlTaOb tFxeoNqZaJHSCWzoKbHYlmbwdThmqUIxCkBQHxqdOMKo,0:50,06:06,100,4646.81
200,Regina,1906-12-08,1929-08-05,314.94,yBjQazOWmCJbVbdSgIGPHHfUVIlHADTStu MNiICqSPVyDCkJnQHCSpEiymDxgBnNmRKbcnEsmHhnZNcNeNpXaHpeMiBsSGi aXkXyhxZUfWIfZJzUHmFSBiycXPRTKnJuizZPDHhqQTFRwgB RGSjNCUZqZvdHvyxlwZEIZeAGUZkOyOywawPENbgcDfFccHlRzFVUlxLiSdWmiyYBsJtfXyxtGqqAKHwlA,23:27,19:06,101,1608.47
201,Justinn,1940-07-27,1969-06-18,37.56,MOo GZwrHrkjPmgoYIvpEqmSvTpDNnlgDVFCIUkcBhHlAmDiKDLAJtDBBh  DLceenFYCwO NmjbwqHmpFheiOvQCOWhonJYJgPVAyGhzqMBIcTMxUwzCeQVhrCqtiXnASICsBBfCoHenbXnuTmchCCTuYKgbTxvoIBvihNOBHNdbmorWfPDpPDCPPEnixz tGlTrL,21:36,20:12,102,3423.5
202,Tomasina,1911-02-08,1974-06-24,731.15,RhHOvfGBxJfBDOaGFvYXPNNUKcerxrOMmeTXuFZOMIuVhyozpmNBaGNEiLVodKkoOTwDYBtXGScgahjbDniYQJbhzQOLFdxBiHEyxuaKAievXpLjLmhiD iHHRUtIxYQpDQSlrnFpkvnYLUZnkw W YkKWAfknoGIlTGUcOYpGQaEzi,1:59,23:11,103,5813.14
203,Carly,1921-04-23,1923-12-17,120.35,GJhHJjOzuuVVcmryxiXVSOgwrwQPFZmAQd TewHQouLDfxCleuHYdnQULZAnJvCHhmvsGxnUVvEYwftRWIxleUlLXqpAgRwXuppRZnZMfZZYbeM daWZAQBoCx JhKkzc QPcwkJZokPDnbHDpxNSmifKGtrpRisTMRsWQMyXwhel yqlNsLvpUNhJCGcoYt,21:50,22:01,104,4496.76
204,Clementine,1955-11-26,1927-04-17,587.63,CAxsZle  lInkLODlhGEoMRFqrUcbWztnFYOtRNNTjgVDSIJfOyvtOWyZlkGclvCSIyCBLv UKLmdtSeYkglLVOLjstztMDwkuBYsiovrve KzKISZMJhefVyrJaCDnmFqTxNVcGJfhzYjmRAC,6:30,20:29,105,5506
205,Yetty,1990-04-30,2019-04-03,23.67,YccJhqJUBO EhqFypFYlreyGOJqdzZVIjEvFwrgpxjKgMNUzrVRgMKBn tJQZdbxEATLWxTDXJYeNYBwaESVRuICyhjmLMFlIKafxGhEbXzezMSIAfmyHrqctQAGFwvZJbDweGszrGkeXKcJnQInCmHNkzkIS,20:43,21:30,106,2763.77
206,Dorthy,2008-06-29,1920-07-02,544.58,fEgxmDDTltpuAoAXKnEkeGRbuTMSajXqdYknLkgaRjDRNzqVHhrTxsiu nNjlwZuLdifdQkohosIngVJJUrfxVaFDSGGkgjuqvptYGilHqSaOCdfvIvdRkcUoVjcGswUZtVbONaZKRe,02:39,01:21,107,4083.65
207,Briney,2017-06-14,2004-06-04,16.72,OOkHeFtpsqThOzouWbxKIUFMFndIeczDaSBBOn hHgQgEEVkBlfkPKalCBXlFIsmbYJwNEeXduEWRLFBJJTguFrsYZfxZ aYLUvCbOswodxkkaAtlXtwKKEWpCHYOApwiijTz,1:18,22:15,108,4217.22
208,Jacquetta,1973-02-17,1919-08-19,240.27,mrqnokiNzXsFMhDyQaSlerRsEbGgYZMywxOxhbfNjuHmgFlFHUnGOYFRpyROJJKU CjUnXOOcomYSKKEEeOTLcfmdOeIPcHuwlQoqnEiSIskqAfsWHIwxGempvxzGKrFlNcUtiIIs bYDOtk,8:50,23:54,109,6815.59
209,Allyce,1930-09-03,1904-09-02,247.02,JgWSqmboDZBWZjhZVbqwCSexjaiXxjRKvoAPW YYTKzUvMABenEsZpEMbyAmqIGMLYviIlTOtkXbrsqpaHRYHmRlaCTrmtmeZtUnUroQHEHsIlNJCeCqhrsshldverxLWdVQGHPLAbf,6:56,23:28,110,7947.36
210,Elbertina,1990-11-28,1927-04-27,49.13,yaHp NiMqGcxIhzCMYEpdwHkAEMDejOpWvZKqDqdXoUBnudxABmHgmlCGZqaa LuAr YSaZHIcSHHcUkmXqLPPqWwnAXeFNyKZdJQtvCHtHmdCSDmGUtJkokeXworXOztJVWdDALrZ mCYUIRQldZyOTynMwnP PGolOzVOuMTutO,22:35,23:12,111,2094.94
211,Brandise,2000-07-08,1910-11-01,679.8,UfVFwuMArkMkKlKUrgmDKoWhOHTo PTYkcgBCoCJQUmnZkcsnMFREVeForJrXdDmbeYIbjAqWhfDgSoTcPTGtwVxrjzagLKlylWkOFLLzOSvnkyKrnMBQhLEQZRPtiBCwnWPLkyrrUffBtxDWGP ooDCfdqDYTfwWdarjMwVfOOpozlFBfjsrvEDPqWhZeDYbJCGZuHhCGbaRhAVOK gjbvrjQejsCyCtDJEwLxve,23:03,23:01,112,8410.57
212,Sharlene,1987-03-22,1944-03-15,796.16,UVTQCNNHedHXlwSiclAQnytibhAf djwahSz rye NrdpHeVCQHHAiRfUZUDhEPZnS jASgyUJaBiniSMtsPdYYAgUBPcOQaYjoqgTmBSZXzenIJDJDCEoYcFFCsKAVDpmfbpptfsBWCJjtgFGZGDYyskbQWBAwSwV hyytBX dB qPgMwGiMZPQHpYWyHcwOJWZsUzqEEAudUGdShJCBYLX a,16:15,23:48,113,8944.27
213,Patricia,1925-04-19,1982-09-09,118.73,uLENzGcqaSNpRjdHfWxJmFyUZOOGcEWCDnDLkuMYDpYIOlDVUeyIyUsWoOahSBfeYCYveeZLRSKimizkBmUXBHgWCTrhqmbSZipfaOuAPExXUdsiDoBPSqWGrnlSvJsXFteLGbivBqlxKkyBXAYpmTxVpFAEqOJtTsURBeNRJgo PpuNhmRuibKAIzEhnwq NmKVDZFtCLtOePjYwAopPqPV oQJjpEKURBMZWvwGYUiW UjGbuRbqfGDJoHZZw,3:03,22:35,114,8981.53
214,Theodora,1969-02-16,1954-09-17,840.87,AsXNdjjkgDoPEnHivPzZwPgaWuasIBdmXVzMzpszjmkqqnrYMKJNomggqrJgLukkbxVWTnNCrhdoMPRhwlzzayqESBXRpvZWQKIIguriEhdqLcTNTXOXFnDpcKDKDyBjqtasLhqrpHorATJTvBnRGyQjKYHNZFKkCsbFeFr,03:35,08:37,115,6619.78
215,Lory,1976-01-16,1973-02-07,962.39,bTbfhem FTyUYdtLdgHZGAfYiZVVOSuvdd xIAhNBovCFbfqsaQrBEIyWlHDJalZaKklaDxYGVTSYBS QaAECIkcIharvsALVjEjYoezACiyqUFQfaMKJfLogBJvhVPdB EYMSPcIoTWlIdOXmanJvjZFf,01:35,9:03,116,9472.96
216,Dorice,1954-03-06,1978-06-24,524.8,UwjqPwWVYXJxnLogNGOEnGLPmEeyrtveqFyHcxokWcUHnLkHwhGQbMgieDDNVbcfOkedBZTWommWpGLxyBFDPsArjrzumqsgUdxiNTRh HzOJuPrvizdMgEepFDZlcJAYPbGm,3:12,21:43,117,3352.45
217,Netty,1962-01-27,1962-05-28,449.16,sQkvLOcssfXMnijmWakWKLubuDdBVygTlUPdevEZpoHbPvVriKEguqeoQvExhL HhUVuuTuJNGZwzwuWaqvtzUgoInYZTFpgjooHxaHocLwZzg FOtZVauVQDwolOFxDpDqHNfABUjVYlrAwjuihOJEEUiiqVNTwrUnp BbcnMfUfLUtoMmLjlOwEqLfVEusfZgcbhQMNKCQsUgGUaJYwJvRJVOcfPoi BjwXEHkAGCICMtNN,22:48,9:45,118,4163.39
218,Gilligan,1943-07-01,2005-01-15,765.95,wskVcFDxbZluyoaROfUIynmnXG wwrUkFIPnUFExYnaCxgRsirhsUZWRcsUtrqKUsmrOvPtbJiy MYniCYXodYagCnURDDClSIcWACfKcfIhNvXVADuhDwZaJxYZ,15:28,22:09,119,3699.61
219,Kayla,1942-09-29,1991-10-23,779.14,ccjPINTXZlkfqVHDDozLGInVIaJsRysnUiwAtBgPkwkKYKfSDzjoLOCkAzKvBQ OTwcRQLPDEmrEPeuEQXxaDFyXgQY XuvGESdWVyqTNXCVYdhzAWRIygvYUFywdbnK,20:26,20:33,120,5812.65
220,Gabi,1967-09-21,1953-05-04,631.56,hxeIjhlXScDqQzDMrXg SFQZwLgPyeYsiaoShCHaPYfIdEOMZkcQxvmrwiwjYOhROZrgGnjQVKvXfatVgIJpHaHaMbKmedLoUuZvOJXChnzfhUueTiNAYJbySbsTAyPGTdTsQJek,1:17,9:55,121,3146.63
221,Angelique,1939-05-26,1983-09-29,399.95,NHxaKakEcugPIdWiKmTZIWrkZTivKueTeMcJmSiyiADfJRiNz zCkwtStvmpdnBdYfiDEPsjmpONEUmVzrhaScrMwJPIeQporELyTEuODHoWVigMuUeYCiIf hMWGPoPZaLTpmBhB avYWmHVLWMylMnDMJzUrLzRboQWdjercAtbAZuRuwuLne,20:55,05:10,122,5607.46
222,Lenna,1900-05-29,1995-10-04,541.7,NGFTziYHMqFZcZhmirVLlxvJSKaLxgtBcpzouEpJVeiESTgTQNaEHohNgYTmvKwltfZqQiREi jDTdKzDWnYnyKkJeGJBqMCd qlvNYBgiEIHTFacXJbiqpd tGgrDXGYaXuegmZygE,04:15,13:36,123,9181.11
223,Tami,2004-04-22,1905-02-12,179.55,yDgyqChIzJAoCdueUIpkNezTjOWgqlpCaOZQSwuryjLXHjORJExamyxwMxZGoJCQPYqYEslYZCAeqHvODuvUrxTuXCJoeyrKbixQzaQZyXiWpr FBoLVgqnPDLbOYrAEDO asctzY Km,02:19,1:45,124,2525.21
224,Sheelagh,1938-02-27,1914-09-17,467.68,gEbPFNTAIYTqIIudHTrvKACxcVEYHCxkuMZ fxcvBXRxlPihssonhB eDAXEwfMTRAkQZEYKDmFhqhuQokoeaxiMtgiRbXPeAiMzaMdvEpvHeTyhLup fqoyhcHkl xTyxENNZvGvClJIumleuHx UT wGFncejjVMhjthWFhXIBFQLLLTNAasuHUUTooaecHieMWNmr ZPjAlGzYpLJQwnkmpiGYh,21:30,22:00,125,6824.96
225,Tilly,1931-06-28,1974-05-04,436.71,oLFewaGRdDlIYRDZKcIdiZcjCOZxjEAySxTIwJAhhZPKrjUMjXXwCrXmPihxUvsZCmdAGZAFYrVrBHaOscheVetTRjaoRDjyYNFtgOBrUHnzFAkOTAQhxqyuqQfPyUSUpEYvwD nxnmWjriCQGnbnECTnbJAVBjWivYKtmnMPMCOBDAekZrVdIwQF,21:46,8:51,126,9176.87
226,Sue,2000-10-18,1901-11-21,219.63,OsjmECWQANCUrWRkIhIxBSUoEBFsgbEtrmSbGAggMCLkicdaLBmztKBXOLLarShpfPdpSMtPtoyUMudDzfhupGZFkoXVMdOjTrZeXpSeCKMQcMOcopqxmHQiHqBfEMLUkRHAsaHKTCPYRUyUxgkIALOjUOpmo KRwddrhlXnTiKZQPHgqemulfcwpvc,10:59,19:30,127,9322.12
227,Marjie,1934-05-07,1984-10-16,591.42,aCCWrUjWcKcYPCykdkZUuYEeSCnimAWMxRRAPudfrRqCcmjFIbGxvgjzmIAuoKBQbmcvSHwmgJqKiYlLqHeGvMQgsKjXUPrrjQDXAJOiKHlLogOEEtIvdaMCOUylefixHO,14:49,2:06,128,8377.04
228,Yvonne,1910-12-24,1951-11-13,36.38,pxLKPtZSduNcPdVgBnRcoLzIJ C xjdYgXsWrLpKNCFkRylJghhvehOEBRVSKvcEuxMkbXBFywVAhXSY umJVLpYbStJOw IexgnRuMGvSFrQDpFGFfnobgNbjsOKuHFUSqQFPOUlTNVo d XDPliruIHnPkAKClBYdQymQ,0:36,23:57,129,4446.53
229,Annecorinne,1921-12-22,1997-12-02,544.61,MqSnDSiPHScXPqrxViHTzUvIJmCRmfVMYVOVoWRAULyYfHqlkkzaSKLiHrmNURMvWu tVXMQufSXa BFdcTkUdhwi rF bodOjCogXSNCzhchGbS zKyBAzKyMJkjDxwTbmqehIHVdTINwPLRfeGZLROWYwgtohubDQEoPbReuQWNOcCCplZZqGTtDkRBDlkhZSBvddFqWskx,21:30,21:15,130,4544.49
230,Allis,1997-10-14,2004-07-31,622.27,gzKUYRqPD cDfzSUqwXCyRVteZOekrdYzixMOvPKGNKbtkIHsHPHhOwfFXyaZGufCVsFjrYSIOwEUAttYYqeJeXAhYWspIvqLgbqnqAFyCGLCglUQTeCBJhlSDUdafZPptJeQIEQRvfPBiaRiYHkppzoz,9:33,20:32,131,5458.95
